Lampiran :,,,,,,,,,,
Dataset Kejahatan Online,,,,,,,,,,
,,,,,,,,,,
Jenis_Kelamin_Korban,Usia_Korban,Pekerjaan_Korban,Tempat_Tinggal_Korban,TKP,Waktu_Kejadian,Hari_kejadian,Modus_Operandi,Akibat,Objek,Tindak_pidana
Perempuan,27,Tidak_Bekerja,Perkotaan,Perkotaan,Siang,Minggu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,57,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pusat_Kota,Pusat_Kota,Siang,Jumat,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,38,Tenaga_Profesional,Perkotaan,Pusat_Kota,Sore_Petang,Senin,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,27,Tidak_Bekerja,Pusat_Kota,Pusat_Kota,Sore_Petang,Minggu,Mendistribusikan_penghinaan,Adanya_hinaan_dan_pencemaran_nama_baik,Informasi_elektronik,Penghinaan_atau_pencemaran online
Laki_Laki,39,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pusat_Kota,Perkotaan,Sore_Petang,Selasa,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,28,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pinggiran_kota,Perkotaan,Sore_Petang,Kamis,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,42,Pekerja_Kasar_Tenaga_Kebersihan_dan_Tenaga_Ybdi,Pusat_Kota,Pusat_Kota,Pagi,Selasa,Mendistribusikan_penghinaan,Adanya_hinaan_dan_pencemaran_nama_baik,Informasi_elektronik,Penghinaan_atau_pencemaran online
Laki_Laki,45,Tenaga_Profesional,Perkotaan,Perkotaan,Pagi,Rabu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,22,Tenaga_Profesional,Pusat_Kota,Pusat_Kota,Sore_Petang,Rabu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,22,Tenaga_Profesional,Perkotaan,Pusat_Kota,Siang,Minggu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,32,Tidak_Bekerja,Pusat_Kota,Pusat_Kota,Siang,Minggu,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,25,Tenaga_Profesional,Pusat_Kota,Pusat_Kota,Siang,Rabu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,47,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pusat_Kota,Pusat_Kota,Pagi,Senin,Mendistribusikan_penghinaan,Adanya_hinaan_dan_pencemaran_nama_baik,Informasi_elektronik,Penghinaan_atau_pencemaran online
Laki_Laki,40,Tenaga_Profesional,Pinggiran_kota,Pusat_Kota,Pagi,Minggu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,45,Tenaga_Profesional,Pusat_Kota,Pusat_Kota,Pagi,Minggu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,24,Tidak_Bekerja,Pusat_Kota,Perkotaan,Dini_Hari,Senin,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,27,Tenaga_Profesional,Pusat_Kota,Pusat_Kota,Dini_Hari,Jumat,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,24,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pusat_Kota,Perkotaan,Sore_Petang,Rabu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,38,Tenaga_Profesional,Perkotaan,Perkotaan,Sore_Petang,Sabtu,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,22,Tidak_Bekerja,Perkotaan,Pusat_Kota,Sore_Petang,Senin,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,32,Tenaga_Profesional,Perkotaan,Perkotaan,Sore_Petang,Selasa,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,23,Tidak_Bekerja,Perkotaan,Pusat_Kota,Dini_Hari,Rabu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,25,Tidak_Bekerja,Perkotaan,Perkotaan,Dini_Hari,Jumat,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,29,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pusat_Kota,Pusat_Kota,Dini_Hari,Senin,Mendistribusikan_penghinaan,Adanya_hinaan_dan_pencemaran_nama_baik,Informasi_elektronik,Penghinaan_atau_pencemaran online
Laki_Laki,36,Tenaga_Profesional,Perkotaan,Pusat_Kota,Sore_Petang,Selasa,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,25,Tenaga_Profesional,Pinggiran_kota,Pusat_Kota,Sore_Petang,Rabu,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,53,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pusat_Kota,Pusat_Kota,Sore_Petang,Sabtu,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,26,Tidak_Bekerja,Pusat_Kota,Pusat_Kota,Dini_Hari,Jumat,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,19,Tidak_Bekerja,Pusat_Kota,Pusat_Kota,Dini_Hari,Kamis,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,33,Pekerja_Kasar_Tenaga_Kebersihan_dan_Tenaga_Ybdi,Pinggiran_kota,Pusat_Kota,Dini_Hari,Selasa,Mendistribusikan_penghinaan,Adanya_hinaan_dan_pencemaran_nama_baik,Informasi_elektronik,Penghinaan_atau_pencemaran online
Perempuan,37,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Perkotaan,Perkotaan,Dini_Hari,Selasa,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,25,Tidak_Bekerja,Pusat_Kota,Pusat_Kota,Dini_Hari,Selasa,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,28,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pinggiran_kota,Perkotaan,Dini_Hari,Senin,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,29,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pinggiran_kota,Pusat_Kota,Dini_Hari,Jumat,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,46,Tidak_Bekerja,Pusat_Kota,Pusat_Kota,Siang,Minggu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,36,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Perkotaan,Perkotaan,Siang,Jumat,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,24,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pusat_Kota,Perkotaan,Siang,Rabu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,21,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pusat_Kota,Perkotaan,Siang,Jumat,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,27,Teknisi_atau_Asisten_Tenaga_Profesional,Pusat_Kota,Perkotaan,Siang,Selasa,Mendistribusikan_penghinaan,Adanya_hinaan_dan_pencemaran_nama_baik,Informasi_elektronik,Penghinaan_atau_pencemaran online
Laki_Laki,24,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pusat_Kota,Pusat_Kota,Dini_Hari,Sabtu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,28,Tenaga_Profesional,Perkotaan,Perkotaan,Dini_Hari,Kamis,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,28,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pinggiran_kota,Perkotaan,Sore_Petang,Kamis,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,20,Tidak_Bekerja,Perkotaan,Perkotaan,Dini_Hari,Selasa,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,21,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pusat_Kota,Pusat_Kota,Dini_Hari,Minggu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,21,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Perkotaan,Pusat_Kota,Dini_Hari,Jumat,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,53,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Perkotaan,Perkotaan,Dini_Hari,Senin,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,22,Tidak_Bekerja,Perkotaan,Perkotaan,Dini_Hari,Senin,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,31,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Perkotaan,Pusat_Kota,Dini_Hari,Rabu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,20,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pusat_Kota,Pusat_Kota,Dini_Hari,Minggu,Mendistribusikan_penghinaan,Adanya_hinaan_dan_pencemaran_nama_baik,Informasi_elektronik,Penghinaan_atau_pencemaran online
Laki_Laki,22,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Perkotaan,Pusat_Kota,Dini_Hari,Kamis,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,25,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pusat_Kota,Pusat_Kota,Dini_Hari,Kamis,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,44,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pusat_Kota,Perkotaan,Dini_Hari,Minggu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,51,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pusat_Kota,Pusat_Kota,Pagi,Sabtu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,37,Tidak_Bekerja,Pusat_Kota,Pusat_Kota,Pagi,Selasa,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,32,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pusat_Kota,Pusat_Kota,Pagi,Minggu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,22,Tidak_Bekerja,Perkotaan,Pusat_Kota,Dini_Hari,Rabu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,50,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pusat_Kota,Perkotaan,Siang,Jumat,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,22,Tidak_Bekerja,Perkotaan,Perkotaan,Siang,Kamis,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,42,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pusat_Kota,Pusat_Kota,Siang,Kamis,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,24,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pusat_Kota,Pusat_Kota,Siang,Jumat,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,37,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pusat_Kota,Perkotaan,Siang,Senin,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,21,Tidak_Bekerja,Pusat_Kota,Pusat_Kota,Siang,Selasa,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,19,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Perkotaan,Perkotaan,Dini_Hari,Minggu,Mendistribusikan_penghinaan,Adanya_hinaan_dan_pencemaran_nama_baik,Informasi_elektronik,Penghinaan_atau_pencemaran online
Laki_Laki,20,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Perkotaan,Pusat_Kota,Pagi,Kamis,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,41,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pusat_Kota,Pusat_Kota,Pagi,Rabu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,32,Tidak_Bekerja,Perkotaan,Perkotaan,Pagi,Kamis,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,45,Tidak_Bekerja,Perkotaan,Perkotaan,Pagi,Kamis,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,51,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pusat_Kota,Perkotaan,Pagi,Kamis,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,21,Tidak_Bekerja,Perkotaan,Pusat_Kota,Pagi,Jumat,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,31,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pusat_Kota,Perkotaan,Dini_Hari,Minggu,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,27,Tidak_Bekerja,Perkotaan,Pusat_Kota,Dini_Hari,Selasa,Mendistribusikan_penghinaan,Adanya_hinaan_dan_pencemaran_nama_baik,Informasi_elektronik,Penghinaan_atau_pencemaran online
Laki_Laki,21,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pusat_Kota,Pusat_Kota,Dini_Hari,Kamis,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,38,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pusat_Kota,Pusat_Kota,Dini_Hari,Jumat,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,21,Tidak_Bekerja,Pusat_Kota,Pusat_Kota,Dini_Hari,Minggu,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,26,Tidak_Bekerja,Perkotaan,Pusat_Kota,Dini_Hari,Senin,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,30,Tidak_Bekerja,Pusat_Kota,Pusat_Kota,Dini_Hari,Kamis,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,21,Tidak_Bekerja,Perkotaan,Perkotaan,Dini_Hari,Senin,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,30,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Perkotaan,Perkotaan,Dini_Hari,Selasa,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,24,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pinggiran_kota,Pusat_Kota,Dini_Hari,Selasa,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,20,Tidak_Bekerja,Pinggiran_kota,Pusat_Kota,Dini_Hari,Jumat,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,35,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pusat_Kota,Pusat_Kota,Dini_Hari,Jumat,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,29,Tidak_Bekerja,Pusat_Kota,Pusat_Kota,Pagi,Sabtu,Mendistribusikan_penghinaan,Adanya_hinaan_dan_pencemaran_nama_baik,Informasi_elektronik,Penghinaan_atau_pencemaran online
Laki_Laki,45,Tenaga_Profesional,Pusat_Kota,Pusat_Kota,Malam,Rabu,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,38,Tenaga_Profesional,Pusat_Kota,Pusat_Kota,Dini_Hari,Kamis,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,35,Tenaga_Profesional,Pusat_Kota,Pusat_Kota,Dini_Hari,Minggu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,31,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pinggiran_kota,Perkotaan,Dini_Hari,Rabu,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,40,Tenaga_Profesional,Pusat_Kota,Pusat_Kota,Dini_Hari,Minggu,Mendistribusikan_penghinaan,Adanya_hinaan_dan_pencemaran_nama_baik,Informasi_elektronik,Penghinaan_atau_pencemaran online
Perempuan,31,Tidak_Bekerja,Perkotaan,Perkotaan,Dini_Hari,Rabu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,37,Tenaga_Profesional,Perkotaan,Perkotaan,Siang,Senin,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,23,Tidak_Bekerja,Perkotaan,Pusat_Kota,Siang,Minggu,Mendistribusikan_penghinaan,Adanya_hinaan_dan_pencemaran_nama_baik,Informasi_elektronik,Penghinaan_atau_pencemaran online
Perempuan,25,Tenaga_Profesional,Perkotaan,Perkotaan,Dini_Hari,Minggu,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,62,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Perkotaan,Perkotaan,Sore_Petang,Selasa,Mendistribusikan_penghinaan,Adanya_hinaan_dan_pencemaran_nama_baik,Informasi_elektronik,Penghinaan_atau_pencemaran online
Laki_Laki,23,Tenaga_Profesional,Pinggiran_kota,Pusat_Kota,Sore_Petang,Minggu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,23,Tidak_Bekerja,Perkotaan,Perkotaan,Sore_Petang,Minggu,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,58,Tenaga_Profesional,Perkotaan,Pusat_Kota,Siang,Kamis,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,53,Tenaga_Profesional,Perkotaan,Perkotaan,Siang,Jumat,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,36,Tidak_Bekerja,Pusat_Kota,Pusat_Kota,Siang,Kamis,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,24,Tenaga_Profesional,Perkotaan,Perkotaan,Siang,Senin,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,46,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pusat_Kota,Pusat_Kota,Siang,Kamis,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,34,Tenaga_Profesional,Perkotaan,Pusat_Kota,Siang,Jumat,Mendistribusikan_penghinaan,Adanya_hinaan_dan_pencemaran_nama_baik,Informasi_elektronik,Penghinaan_atau_pencemaran online
Perempuan,43,Tidak_Bekerja,Pusat_Kota,Pusat_Kota,Siang,Senin,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,22,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pusat_Kota,Pusat_Kota,Dini_Hari,Jumat,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,23,Tidak_Bekerja,Pusat_Kota,Pusat_Kota,Dini_Hari,Senin,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,37,Tenaga_Profesional,Pusat_Kota,Pusat_Kota,Dini_Hari,Senin,Mendistribusikan_penghinaan,Adanya_hinaan_dan_pencemaran_nama_baik,Informasi_elektronik,Penghinaan_atau_pencemaran online
Perempuan,41,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Perkotaan,Perkotaan,Dini_Hari,Sabtu,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,47,Tenaga_Profesional,Perkotaan,Perkotaan,Dini_Hari,Sabtu,Mendistribusikan_penghinaan,Adanya_hinaan_dan_pencemaran_nama_baik,Informasi_elektronik,Penghinaan_atau_pencemaran online
Perempuan,20,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pusat_Kota,Pusat_Kota,Dini_Hari,Selasa,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,26,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Perkotaan,Pusat_Kota,Dini_Hari,Senin,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,40,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Perkotaan,Perkotaan,Dini_Hari,Senin,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,20,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pusat_Kota,Pusat_Kota,Dini_Hari,Sabtu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,42,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pusat_Kota,Pusat_Kota,Dini_Hari,Sabtu,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,30,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Perkotaan,Perkotaan,Dini_Hari,Selasa,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,26,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Perkotaan,Perkotaan,Dini_Hari,Selasa,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,36,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Perkotaan,Perkotaan,Dini_Hari,Minggu,Mendistribusikan_penghinaan,Adanya_hinaan_dan_pencemaran_nama_baik,Informasi_elektronik,Penghinaan_atau_pencemaran online
Laki_Laki,48,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Perkotaan,Pusat_Kota,Dini_Hari,Kamis,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,64,Tenaga_Profesional,Pinggiran_kota,Pusat_Kota,Dini_Hari,Kamis,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,52,Tidak_Bekerja,Pusat_Kota,Pusat_Kota,Dini_Hari,Sabtu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,25,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Perkotaan,Pusat_Kota,Dini_Hari,Rabu,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
